Transaction_ID,order_date,month,Product_Category,Product_Name,price_eur,Payment_Status,is_revenue,revenue_eur,has_return,return_flag,total_refund_eur
100269,2023-11-25,2023-11,Electronics,Laptop X,1466.72,Pending,False,0.0,False,0,0.0
100619,2023-12-04,2023-12,Electronics,TV Pro,1574.14,Paid,True,1574.14,False,0,0.0
100633,2023-12-04,2023-12,Accessories,USB-C Cable,13.0,Paid,True,13.0,False,0,0.0
101029,2023-12-12,2023-12,Accessories,Laptop Sleeve,37.26,Paid,True,37.26,False,0,0.0
101081,2023-12-13,2023-12, Smart Home ,NordPlug,19.771800000000002,Paid,True,19.771800000000002,False,0,0.0
100297,2023-11-26,2023-11,Smart Home,NordLock Pro,248.0,Paid,True,248.0,False,0,0.0
101155,2023-12-08,2023-12,Electronics,Laptop X,1620.72,Paid,True,1620.72,False,0,0.0
100703,2023-12-06,2023-12,Smart Home,NordLock Pro,225.82,Paid,True,225.82,False,0,0.0
100594,2023-12-03,2023-12,Electronics,Tablet A,724.89,Paid,True,724.89,False,0,0.0
100971,2023-12-11,2023-12,Electronics,TV Pro,1667.73,Paid,True,1667.73,False,0,0.0
100299,2023-11-26,2023-11,Electronics,NoiseCancel Headphones,281.5,Paid,True,281.5,False,0,0.0
101095,2023-12-14,2023-12,Smart Home,NordLock Pro,238.51,Paid,True,238.51,False,0,0.0
100905,2023-12-10,2023-12,Electronics,TV Pro,1080.0,Paid,True,1080.0,False,0,0.0
100208,2023-11-23,2023-11,Accessories,USB-C Cable,10.267199999999999,Paid,True,10.267199999999999,False,0,0.0
100704,2023-12-06,2023-12, Smart Home ,NordLock Pro,241.0,Paid,True,241.0,False,0,0.0
100896,2023-12-10,2023-12,Accessories,USB-C Cable,18.6,Paid,True,18.6,False,0,0.0
101132,2023-12-14,2023-12,Electronics,Tablet A,547.7793,Paid,True,547.7793,False,0,0.0
100144,2023-11-21,2023-11, Accessories ,Laptop Sleeve,31.36,Paid,True,31.36,False,0,0.0
100251,2023-11-24,2023-11,Accessories,Charger,41.99,Paid,True,41.99,False,0,0.0
100514,2023-12-01,2023-12,Electronics ,Laptop X,1623.0,Paid,True,1623.0,False,0,0.0
100978,2023-12-11,2023-12,Electronics,NoiseCancel Headphones,279.88,Paid,True,279.88,False,0,0.0
100824,2023-12-08,2023-12,Electronics,Tablet A,524.82,Paid,True,524.82,False,0,0.0
101082,2023-12-13,2023-12, Smart Home ,NordLock Pro,231.99,Paid,True,231.99,False,0,0.0
100717,2023-12-06,2023-12, Accessories ,Phone Case,39.48,Paid,True,39.48,False,0,0.0
100732,2023-12-06,2023-12,Electronics,TV Pro,1064.3292000000001,Paid,True,1064.3292000000001,False,0,0.0
100164,2023-11-22,2023-11, Electronics ,Smartphone Z,845.23,Paid,True,845.23,False,0,0.0
100501,2023-12-01,2023-12,Electronics,NoiseCancel Headphones,237.2895,Paid,True,237.2895,False,0,0.0
100264,2023-11-25,2023-11, Smart Home ,NordLock Pro,208.11,Paid,True,208.11,False,0,0.0
100082,2023-11-18,2023-11,Electronics,Laptop X,1457.02,Paid,True,1457.02,False,0,0.0
101142,2023-11-17,2023-11,Electronics,TV Pro,1046.02,Paid,True,1046.02,False,0,0.0
100768,2023-12-07,2023-12, Accessories,Accessory Bundle,55.24,Paid,True,55.24,False,0,0.0
100325,2023-11-27,2023-11,Smart Home,NordLock Pro,220.55,Paid,True,220.55,False,0,0.0
100473,2023-11-30,2023-11,Electronics,NoiseCancel Headphones,316.19,Paid,True,316.19,False,0,0.0
100564,2023-12-03,2023-12,Smart Home,NordLock Pro,223.08,Paid,True,223.08,False,0,0.0
100145,2023-11-21,2023-11,Accessories,Charger,30.35,Paid,True,30.35,False,0,0.0
100663,2023-12-05,2023-12,Smart Home,NordLock Pro,200.01,Paid,True,200.01,True,1,200.01
100814,2023-12-08,2023-12,Smart Home,NordLock Pro,181.89,Paid,True,181.89,False,0,0.0
100275,2023-11-25,2023-11,Accessories,Phone Case,19.93,Paid,True,19.93,False,0,0.0
100972,2023-12-11,2023-12, Smart Home ,NordLock Pro,216.12,Pending,False,0.0,False,0,0.0
100673,2023-12-05,2023-12,Electronics,Tablet A,507.23,Paid,True,507.23,False,0,0.0
100793,2023-12-07,2023-12,Accessories,USB-C Cable,19.69,Paid,True,19.69,False,0,0.0
100752,2023-12-07,2023-12, Smart Home ,NordLock Pro,212.22,Paid,True,212.22,False,0,0.0
100730,2023-12-06,2023-12,Accessories,Wireless Mouse,58.87,Paid,True,58.87,False,0,0.0
100609,2023-12-04,2023-12,Smart Home,NordCam Mini,62.0,Paid,True,62.0,False,0,0.0
100825,2023-12-08,2023-12,Electronics,Tablet A,652.84,Paid,True,652.84,False,0,0.0
100088,2023-11-18,2023-11,Accessories,Charger,20.2,Paid,True,20.2,False,0,0.0
100945,2023-12-11,2023-12,Electronics,Tablet A,736.42,Paid,True,736.42,False,0,0.0
100853,2023-12-09,2023-12, Electronics ,Smartphone Z,1004.0,Paid,True,1004.0,False,0,0.0
100307,2023-11-26,2023-11,Electronics,Smartphone Z,912.54,Paid,True,912.54,False,0,0.0
100552,2023-12-02,2023-12,Electronics,TV Pro,1419.0,Paid,True,1419.0,False,0,0.0
100188,2023-11-22,2023-11,Electronics ,Smartphone Z,851.41,Paid,True,851.41,False,0,0.0
100892,2023-12-10,2023-12,Accessories,Wireless Mouse,25.68,Paid,True,25.68,False,0,0.0
100288,2023-11-25,2023-11, Accessories,Charger,27.314100000000003,Paid,True,27.314100000000003,False,0,0.0
100871,2023-12-09,2023-12, Smart Home ,NordLock Pro,185.47,Paid,True,185.47,False,0,0.0
100668,2023-12-05,2023-12,Electronics ,Laptop X,1568.6961000000001,Paid,True,1568.6961000000001,False,0,0.0
101001,2023-12-12,2023-12,Smart Home,NordLock Pro,173.3334,Pending,False,0.0,False,0,0.0
101061,2023-12-13,2023-12, Accessories ,Screen Protector,8.08,Paid,True,8.08,False,0,0.0
100756,2023-12-07,2023-12, Accessories,Charger,43.27,Paid,True,43.27,False,0,0.0
100372,2023-11-28,2023-11,Accessories,Accessory Bundle,34.13100000000001,Paid,True,34.13100000000001,False,0,0.0
100050,2023-11-17,2023-11,Electronics,Tablet A,336.05,Paid,True,336.05,False,0,0.0
100454,2023-11-30,2023-11, Electronics ,Smartphone Z,987.4182000000001,Paid,True,987.4182000000001,False,0,0.0
100549,2023-12-02,2023-12,Smart Home,NordLock Pro,190.1,Paid,True,190.1,False,0,0.0
100248,2023-11-24,2023-11,Accessories,Wireless Mouse,26.62,Paid,True,26.62,False,0,0.0
101195,2023-11-23,2023-11, Electronics ,Laptop X,1577.0,Paid,True,1577.0,False,0,0.0
100398,2023-11-29,2023-11,Smart Home,NordLock Pro,201.64,Paid,True,201.64,False,0,0.0
100865,2023-12-09,2023-12,Electronics ,Tablet A,772.98,Paid,True,772.98,False,0,0.0
100601,2023-12-04,2023-12, Accessories,Wireless Mouse,32.0,Pending,False,0.0,False,0,0.0
100662,2023-12-05,2023-12,Smart Home,NordLock Pro,238.67,Paid,True,238.67,False,0,0.0
100833,2023-12-08,2023-12, Electronics ,NoiseCancel Headphones,248.37,Paid,True,248.37,False,0,0.0
101124,2023-12-14,2023-12,Accessories,Screen Protector,12.14,Paid,True,12.14,False,0,0.0
100838,2023-12-08,2023-12, Smart Home ,NordLock Pro,175.61190000000002,Paid,True,175.61190000000002,True,1,0.0
100034,2023-11-16,2023-11, Accessories,Accessory Bundle,31.8246,Paid,True,31.8246,False,0,0.0
100089,2023-11-18,2023-11, Accessories ,Screen Protector,12.91,Paid,True,12.91,False,0,0.0
100357,2023-11-28,2023-11,Electronics,Smartphone Z,1034.43,Paid,True,1034.43,False,0,0.0
100567,2023-12-03,2023-12,Electronics,Tablet A,631.82,Paid,True,631.82,False,0,0.0
100918,2023-12-10,2023-12,Accessories,Accessory Bundle,98.54,Paid,True,98.54,True,1,98.54
100517,2023-12-02,2023-12,Accessories,Phone Case,33.43,Paid,True,33.43,False,0,0.0
100085,2023-11-18,2023-11, Accessories ,Charger,42.249900000000004,Paid,True,42.249900000000004,False,0,0.0
100773,2023-12-07,2023-12,Electronics,Smartphone Z,893.14,Paid,True,893.14,False,0,0.0
100347,2023-11-27,2023-11, Electronics ,TV Pro,937.66,Paid,True,937.66,False,0,0.0
100539,2023-12-02,2023-12,Electronics,TV Pro,1340.8833,Paid,True,1340.8833,False,0,0.0
100132,2023-11-20,2023-11, Electronics ,Laptop X,1612.31,Paid,True,1612.31,False,0,0.0
100376,2023-11-28,2023-11,Smart Home,NordLock Pro,224.2,Paid,True,224.2,False,0,0.0
101034,2023-12-12,2023-12, Accessories,Charger,15.36,Paid,True,15.36,False,0,0.0
100616,2023-12-04,2023-12,Accessories,Screen Protector,4.687200000000001,Failed,False,0.0,False,0,0.0
100822,2023-12-08,2023-12,Smart Home,NordLock Pro,200.64,Paid,True,200.64,False,0,0.0
100362,2023-11-28,2023-11, Accessories,Charger,43.85,Paid,True,43.85,False,0,0.0
100428,2023-11-29,2023-11, Accessories,Accessory Bundle,69.78,Paid,True,69.78,False,0,0.0
101032,2023-12-12,2023-12,Accessories,Phone Case,38.23,Paid,True,38.23,False,0,0.0
100342,2023-11-27,2023-11,Accessories,Phone Case,36.96,Paid,True,36.96,False,0,0.0
100498,2023-12-01,2023-12,Accessories,Screen Protector,9.2,Paid,True,9.2,False,0,0.0
100758,2023-12-07,2023-12,Smart Home,NordLock Pro,222.4839,Paid,True,222.4839,False,0,0.0
101020,2023-12-12,2023-12, Accessories ,Screen Protector,12.92,Paid,True,12.92,False,0,0.0
101146,2023-12-03,2023-12,Smart Home,NordLock Pro,192.26,Paid,True,192.26,False,0,0.0
100734,2023-12-06,2023-12,Smart Home,NordTherm,106.57,Failed,False,0.0,False,0,0.0
100063,2023-11-17,2023-11,Electronics,TV Pro,1698.27,Paid,True,1698.27,False,0,0.0
100636,2023-12-04,2023-12, Accessories,Accessory Bundle,37.42,Paid,True,37.42,False,0,0.0
100914,2023-12-10,2023-12,Accessories,USB-C Cable,14.98,Paid,True,14.98,False,0,0.0
100468,2023-11-30,2023-11,Electronics,TV Pro,958.27,Paid,True,958.27,False,0,0.0
100220,2023-11-24,2023-11,Accessories,Accessory Bundle,44.98,Paid,True,44.98,False,0,0.0
100443,2023-11-30,2023-11,Electronics,Tablet A,487.7,Paid,True,487.7,False,0,0.0
100153,2023-11-21,2023-11, Electronics ,Laptop X,1426.23,Paid,True,1426.23,False,0,0.0
100326,2023-11-27,2023-11,Smart Home,NordLock Pro,238.66,Paid,True,238.66,False,0,0.0
100308,2023-11-26,2023-11, Accessories,Charger,42.0,Paid,True,42.0,False,0,0.0
100859,2023-12-09,2023-12,Electronics ,TV Pro,1295.1,Paid,True,1295.1,False,0,0.0
100613,2023-12-04,2023-12,Electronics,Smartphone Z,701.94,Paid,True,701.94,False,0,0.0
100585,2023-12-03,2023-12, Smart Home ,NordTherm,84.35,Paid,True,84.35,False,0,0.0
100606,2023-12-04,2023-12,Accessories,Screen Protector,5.0,Paid,True,5.0,True,1,10.0
100204,2023-11-23,2023-11,Electronics,NoiseCancel Headphones,204.43,Paid,True,204.43,False,0,0.0
100772,2023-12-07,2023-12, Accessories,Charger,43.23,Paid,True,43.23,False,0,0.0
100399,2023-11-29,2023-11,Electronics,NoiseCancel Headphones,186.48,Paid,True,186.48,False,0,0.0
100005,2023-11-15,2023-11,Electronics,Tablet A,553.75,Paid,True,553.75,False,0,0.0
101147,2023-11-24,2023-11, Smart Home ,NordLock Pro,205.21,Paid,True,205.21,True,1,205.21
100893,2023-12-10,2023-12, Accessories ,Accessory Bundle,47.39,Paid,True,47.39,False,0,0.0
100900,2023-12-10,2023-12, Accessories ,USB-C Cable,11.88,Paid,True,11.88,False,0,0.0
100130,2023-11-20,2023-11,Electronics,Laptop X,1394.09,Paid,True,1394.09,False,0,0.0
100701,2023-12-06,2023-12,Accessories,USB-C Cable,17.86,Paid,True,17.86,False,0,0.0
100845,2023-12-09,2023-12, Smart Home ,NordLock Pro,202.58,Paid,True,202.58,False,0,0.0
100994,2023-12-12,2023-12,Smart Home,NordLock Pro,179.211,Paid,True,179.211,False,0,0.0
100458,2023-11-30,2023-11,Smart Home,NordLock Pro,199.8663,Paid,True,199.8663,False,0,0.0
100072,2023-11-18,2023-11, Accessories,Phone Case,25.0,Paid,True,25.0,False,0,0.0
101053,2023-12-13,2023-12,Electronics,TV Pro,1346.87,Paid,True,1346.87,False,0,0.0
100672,2023-12-05,2023-12,Electronics,NoiseCancel Headphones,196.0,Paid,True,196.0,False,0,0.0
100656,2023-12-05,2023-12,Smart Home,NordLock Pro,210.0,Paid,True,210.0,False,0,0.0
101164,2023-11-29,2023-11,Accessories,Accessory Bundle,52.01,Paid,True,52.01,False,0,0.0
100262,2023-11-25,2023-11, Electronics ,Smartphone Z,948.32,Paid,True,948.32,True,1,0.0
101043,2023-12-13,2023-12,Accessories,Accessory Bundle,46.99,Paid,True,46.99,False,0,0.0
100538,2023-12-02,2023-12, Accessories,Accessory Bundle,82.45,Paid,True,82.45,False,0,0.0
100203,2023-11-23,2023-11, Accessories ,USB-C Cable,11.15,Paid,True,11.15,False,0,0.0
101152,2023-11-24,2023-11,Accessories,USB-C Cable,9.1,Paid,True,9.1,False,0,0.0
100071,2023-11-17,2023-11,Accessories,USB-C Cable,15.0,Paid,True,15.0,False,0,0.0
101128,2023-12-14,2023-12,Electronics,TV Pro,1490.5,Paid,True,1490.5,False,0,0.0
100954,2023-12-11,2023-12,Accessories,Accessory Bundle,97.99,Paid,True,97.99,False,0,0.0
100128,2023-11-20,2023-11,Accessories,Phone Case,33.65,Paid,True,33.65,False,0,0.0
100371,2023-11-28,2023-11,Electronics,Smartphone Z,922.19,Paid,True,922.19,False,0,0.0
100135,2023-11-20,2023-11,Electronics,Laptop X,1417.96,Paid,True,1417.96,False,0,0.0
100485,2023-12-01,2023-12,Electronics ,NoiseCancel Headphones,327.51,Paid,True,327.51,False,0,0.0
100816,2023-12-08,2023-12,Smart Home,NordLock Pro,207.28,Paid,True,207.28,True,1,207.28
100222,2023-11-24,2023-11, Accessories ,Wireless Mouse,39.86,Paid,True,39.86,False,0,0.0
101093,2023-12-14,2023-12,Electronics,NoiseCancel Headphones,307.32,Paid,True,307.32,False,0,0.0
101050,2023-12-13,2023-12, Electronics ,NoiseCancel Headphones,223.42,Paid,True,223.42,False,0,0.0
101129,2023-12-14,2023-12,Electronics,TV Pro,867.0204,Paid,True,867.0204,False,0,0.0
100697,2023-12-06,2023-12,Electronics,TV Pro,1228.3812,Paid,True,1228.3812,False,0,0.0
100657,2023-12-05,2023-12, Smart Home ,NordPlug,31.03,Failed,False,0.0,False,0,0.0
100406,2023-11-29,2023-11,Electronics,Tablet A,349.95,Paid,True,349.95,False,0,0.0
100736,2023-12-06,2023-12,Smart Home,NordTherm,85.29,Paid,True,85.29,False,0,0.0
100531,2023-12-02,2023-12,Accessories,Wireless Mouse,23.82,Paid,True,23.82,False,0,0.0
101090,2023-12-14,2023-12,Smart Home,NordLock Pro,219.32,Paid,True,219.32,False,0,0.0
100602,2023-12-04,2023-12,Electronics ,Tablet A,529.46,Paid,True,529.46,False,0,0.0
100211,2023-11-23,2023-11, Electronics ,Smartphone Z,988.0,Paid,True,988.0,False,0,0.0
100388,2023-11-28,2023-11,Electronics,Tablet A,557.3211,Paid,True,557.3211,False,0,0.0
101158,2023-12-04,2023-12,Accessories,USB-C Cable,13.0,Paid,True,13.0,False,0,0.0
100711,2023-12-06,2023-12, Accessories,Wireless Mouse,29.11,Paid,True,29.11,False,0,0.0
100848,2023-12-09,2023-12, Accessories,Accessory Bundle,83.0,Paid,True,83.0,False,0,0.0
100263,2023-11-25,2023-11,Electronics ,Smartphone Z,740.02,Paid,True,740.02,False,0,0.0
100305,2023-11-26,2023-11, Accessories,Charger,17.05,Paid,True,17.05,False,0,0.0
100283,2023-11-25,2023-11,Electronics,NoiseCancel Headphones,319.3899,Paid,True,319.3899,False,0,0.0
100997,2023-12-12,2023-12, Electronics ,Smartphone Z,706.88,Paid,True,706.88,False,0,0.0
101119,2023-12-14,2023-12,Smart Home,NordLock Pro,188.97,Paid,True,188.97,False,0,0.0
100465,2023-11-30,2023-11,Accessories,Accessory Bundle,62.27,Paid,True,62.27,False,0,0.0
100340,2023-11-27,2023-11,Accessories,Accessory Bundle,26.09,Paid,True,26.09,False,0,0.0
100337,2023-11-27,2023-11, Accessories ,Screen Protector,6.38,Pending,False,0.0,False,0,0.0
100156,2023-11-21,2023-11, Electronics ,TV Pro,1131.22,Failed,False,0.0,False,0,0.0
100513,2023-12-01,2023-12,Smart Home,NordPlug,18.39,Paid,True,18.39,False,0,0.0
100808,2023-12-08,2023-12, Smart Home ,NordLock Pro,193.67,Paid,True,193.67,False,0,0.0
100646,2023-12-04,2023-12, Accessories,USB-C Cable,18.98,Paid,True,18.98,False,0,0.0
100540,2023-12-02,2023-12,Electronics,TV Pro,978.66,Paid,True,978.66,False,0,0.0
100074,2023-11-18,2023-11,Smart Home,NordLock Pro,227.1,Paid,True,227.1,False,0,0.0
100044,2023-11-16,2023-11,Electronics,NoiseCancel Headphones,207.57,Paid,True,207.57,False,0,0.0
101198,2023-12-13,2023-12,Accessories,Wireless Mouse,26.47,Paid,True,26.47,False,0,0.0
100776,2023-12-07,2023-12,Accessories,Screen Protector,10.13,Paid,True,10.13,False,0,0.0
100801,2023-12-08,2023-12,Accessories,Phone Case,30.35,Paid,True,30.35,False,0,0.0
100627,2023-12-04,2023-12, Accessories,Screen Protector,8.38,Paid,True,8.38,False,0,0.0
100795,2023-12-07,2023-12, Accessories,USB-C Cable,9.83,Paid,True,9.83,False,0,0.0
100569,2023-12-03,2023-12,Accessories,Charger,28.0,Paid,True,28.0,False,0,0.0
100254,2023-11-24,2023-11,Electronics,Smartphone Z,906.32,Paid,True,906.32,False,0,0.0
101003,2023-12-12,2023-12,Smart Home,NordLock Pro,217.71,Paid,True,217.71,False,0,0.0
100097,2023-11-19,2023-11,Smart Home,NordLock Pro,190.66860000000003,Paid,True,190.66860000000003,False,0,0.0
100279,2023-11-25,2023-11, Electronics ,Tablet A,791.92,Paid,True,791.92,False,0,0.0
100710,2023-12-06,2023-12, Electronics ,Laptop X,1338.5955,Paid,True,1338.5955,False,0,0.0
100296,2023-11-26,2023-11,Electronics ,TV Pro,1020.82,Paid,True,1020.82,False,0,0.0
100723,2023-12-06,2023-12,Accessories,Laptop Sleeve,15.59,Paid,True,15.59,False,0,0.0
100346,2023-11-27,2023-11,Smart Home,NordLock Pro,210.9,Paid,True,210.9,False,0,0.0
100655,2023-12-05,2023-12,Accessories,Accessory Bundle,59.55,Paid,True,59.55,True,1,0.0
100099,2023-11-19,2023-11,Electronics,TV Pro,862.0449,Paid,True,862.0449,False,0,0.0
100470,2023-11-30,2023-11,Smart Home,NordLock Pro,189.66,Paid,True,189.66,False,0,0.0
100504,2023-12-01,2023-12,Accessories,Charger,42.66,Paid,True,42.66,False,0,0.0
100075,2023-11-18,2023-11,Accessories,Wireless Mouse,44.32,Paid,True,44.32,False,0,0.0
100266,2023-11-25,2023-11,Smart Home,NordCam Mini,94.6,Paid,True,94.6,False,0,0.0
101004,2023-12-12,2023-12,Accessories,Charger,19.8,Paid,True,19.8,False,0,0.0
100131,2023-11-20,2023-11, Accessories ,Screen Protector,12.93,Paid,True,12.93,False,0,0.0
100509,2023-12-01,2023-12,Accessories,USB-C Cable,16.14,Paid,True,16.14,False,0,0.0
100064,2023-11-17,2023-11, Accessories ,Phone Case,12.0,Paid,True,12.0,False,0,0.0
100012,2023-11-15,2023-11,Electronics,Laptop X,1546.0,Paid,True,1546.0,False,0,0.0
101192,2023-11-25,2023-11,Electronics,Smartphone Z,1056.7,Paid,True,1056.7,False,0,0.0
100356,2023-11-28,2023-11,Electronics,Tablet A,556.99,Paid,True,556.99,False,0,0.0
100028,2023-11-16,2023-11, Accessories ,Laptop Sleeve,29.42,Paid,True,29.42,False,0,0.0
100923,2023-12-10,2023-12,Electronics,Smartphone Z,711.15,Paid,True,711.15,False,0,0.0
100766,2023-12-07,2023-12, Electronics ,Tablet A,715.0,Paid,True,715.0,False,0,0.0
100784,2023-12-07,2023-12,Accessories,USB-C Cable,19.73,Paid,True,19.73,False,0,0.0
100425,2023-11-29,2023-11,Accessories,USB-C Cable,8.695500000000001,Pending,False,0.0,False,0,0.0
100025,2023-11-16,2023-11,Electronics,TV Pro,929.16,Paid,True,929.16,False,0,0.0
100959,2023-12-11,2023-12, Electronics ,TV Pro,1060.75,Paid,True,1060.75,False,0,0.0
100331,2023-11-27,2023-11,Electronics ,TV Pro,1145.46,Paid,True,1145.46,False,0,0.0
101196,2023-11-29,2023-11, Accessories,Laptop Sleeve,36.68,Paid,True,36.68,False,0,0.0
100403,2023-11-29,2023-11,Smart Home,NordLock Pro,190.38,Paid,True,190.38,False,0,0.0
100192,2023-11-23,2023-11, Accessories ,Wireless Mouse,56.45,Paid,True,56.45,False,0,0.0
100626,2023-12-04,2023-12,Electronics,Tablet A,503.52,Failed,False,0.0,False,0,0.0
100651,2023-12-05,2023-12,Electronics ,Smartphone Z,966.41,Paid,True,966.41,False,0,0.0
100129,2023-11-20,2023-11,Smart Home,NordLock Pro,229.7193,Paid,True,229.7193,False,0,0.0
100678,2023-12-05,2023-12, Smart Home ,NordLock Pro,229.79,Paid,True,229.79,False,0,0.0
101133,2023-12-14,2023-12,Electronics,TV Pro,1610.06,Paid,True,1610.06,False,0,0.0
100169,2023-11-22,2023-11,Electronics,NoiseCancel Headphones,333.41,Paid,True,333.41,False,0,0.0
100287,2023-11-25,2023-11, Accessories,Charger,16.2471,Paid,True,16.2471,False,0,0.0
100383,2023-11-28,2023-11,Smart Home,NordLock Pro,194.00730000000001,Paid,True,194.00730000000001,False,0,0.0
100940,2023-12-11,2023-12,Electronics,TV Pro,1465.79,Paid,True,1465.79,False,0,0.0
100924,2023-12-10,2023-12, Accessories,Accessory Bundle,77.62,Paid,True,77.62,False,0,0.0
101102,2023-12-14,2023-12,Electronics,NoiseCancel Headphones,227.69,Paid,True,227.69,False,0,0.0
100857,2023-12-09,2023-12, Electronics ,NoiseCancel Headphones,150.3,Paid,True,150.3,False,0,0.0
101086,2023-12-14,2023-12, Smart Home ,NordLock Pro,220.54,Paid,True,220.54,False,0,0.0
100536,2023-12-02,2023-12,Accessories,USB-C Cable,14.0,Paid,True,14.0,False,0,0.0
100015,2023-11-15,2023-11,Accessories,Laptop Sleeve,28.15,Paid,True,28.15,False,0,0.0
100420,2023-11-29,2023-11,Accessories,Phone Case,18.25,Paid,True,18.25,False,0,0.0
100189,2023-11-22,2023-11,Electronics,Laptop X,1507.54,Paid,True,1507.54,False,0,0.0
101107,2023-12-14,2023-12,Electronics,NoiseCancel Headphones,183.96,Paid,True,183.96,False,0,0.0
101024,2023-12-12,2023-12,Smart Home,NordLock Pro,226.2,Paid,True,226.2,False,0,0.0
100437,2023-11-30,2023-11,Electronics,Tablet A,330.336,Paid,True,330.336,False,0,0.0
101025,2023-12-12,2023-12,Accessories,Charger,29.0,Paid,True,29.0,False,0,0.0
100769,2023-12-07,2023-12,Electronics,NoiseCancel Headphones,282.69,Paid,True,282.69,False,0,0.0
100375,2023-11-28,2023-11, Accessories,Phone Case,35.08,Paid,True,35.08,False,0,0.0
100373,2023-11-28,2023-11,Accessories,USB-C Cable,16.4238,Paid,True,16.4238,False,0,0.0
100591,2023-12-03,2023-12, Smart Home ,NordLock Pro,239.52,Paid,True,239.52,True,1,239.52
100675,2023-12-05,2023-12,Accessories,Charger,46.6,Paid,True,46.6,False,0,0.0
100417,2023-11-29,2023-11,Accessories,Screen Protector,6.53,Paid,True,6.53,False,0,0.0
100195,2023-11-23,2023-11,Smart Home,NordLock Pro,181.85,Paid,True,181.85,False,0,0.0
100450,2023-11-30,2023-11, Accessories,Screen Protector,11.57,Paid,True,11.57,False,0,0.0
100810,2023-12-08,2023-12,Smart Home,NordLock Pro,180.92,Paid,True,180.92,False,0,0.0
100775,2023-12-07,2023-12, Accessories,USB-C Cable,13.71,Paid,True,13.71,False,0,0.0
100962,2023-12-11,2023-12, Smart Home ,NordLock Pro,190.08,Paid,True,190.08,True,1,0.0
101039,2023-12-12,2023-12,Smart Home,NordLock Pro,219.18,Paid,True,219.18,False,0,0.0
100408,2023-11-29,2023-11,Accessories,Laptop Sleeve,44.52,Paid,True,44.52,False,0,0.0
100397,2023-11-29,2023-11,Smart Home,NordLock Pro,199.29,Pending,False,0.0,False,0,0.0
100615,2023-12-04,2023-12,Electronics ,NoiseCancel Headphones,243.7158,Paid,True,243.7158,False,0,0.0
100963,2023-12-11,2023-12,Smart Home,NordLock Pro,206.0,Paid,True,206.0,True,1,206.0
100749,2023-12-07,2023-12, Accessories ,Phone Case,14.51,Paid,True,14.51,False,0,0.0
100863,2023-12-09,2023-12,Smart Home,NordLock Pro,192.18,Paid,True,192.18,False,0,0.0
100193,2023-11-23,2023-11,Electronics,Tablet A,752.45,Paid,True,752.45,False,0,0.0
100150,2023-11-21,2023-11, Electronics ,NoiseCancel Headphones,227.04,Paid,True,227.04,False,0,0.0
100688,2023-12-05,2023-12,Electronics,Tablet A,644.02,Paid,True,644.02,False,0,0.0
100791,2023-12-07,2023-12,Electronics ,Tablet A,592.2239999999999,Paid,True,592.2239999999999,False,0,0.0
100740,2023-12-07,2023-12,Electronics,Smartphone Z,712.48,Paid,True,712.48,False,0,0.0
100300,2023-11-26,2023-11, Accessories ,Phone Case,18.67,Paid,True,18.67,False,0,0.0
100708,2023-12-06,2023-12,Electronics ,Tablet A,612.79,Paid,True,612.79,False,0,0.0
100950,2023-12-11,2023-12,Electronics,NoiseCancel Headphones,200.27,Paid,True,200.27,False,0,0.0
100241,2023-11-24,2023-11,Smart Home,NordPlug,32.73,Paid,True,32.73,False,0,0.0
100200,2023-11-23,2023-11,Electronics,Tablet A,714.86,Paid,True,714.86,False,0,0.0
100046,2023-11-17,2023-11,Electronics,TV Pro,1220.3739,Paid,True,1220.3739,False,0,0.0
100713,2023-12-06,2023-12, Smart Home ,NordLock Pro,239.0,Paid,True,239.0,True,1,239.0
100588,2023-12-03,2023-12, Accessories ,Wireless Mouse,40.0,Paid,True,40.0,False,0,0.0
100138,2023-11-20,2023-11, Accessories,Wireless Mouse,59.52,Paid,True,59.52,False,0,0.0
101099,2023-12-14,2023-12,Electronics,Laptop X,1431.88,Pending,False,0.0,False,0,0.0
100534,2023-12-02,2023-12,Accessories,Screen Protector,13.113,Paid,True,13.113,False,0,0.0
100661,2023-12-05,2023-12,Smart Home,NordLock Pro,247.0,Paid,True,247.0,False,0,0.0
100781,2023-12-07,2023-12,Accessories,Charger,34.056599999999996,Paid,True,34.056599999999996,False,0,0.0
100665,2023-12-05,2023-12,Accessories,Screen Protector,5.76,Paid,True,5.76,False,0,0.0
101120,2023-12-14,2023-12,Smart Home,NordLock Pro,226.0,Paid,True,226.0,False,0,0.0
100382,2023-11-28,2023-11, Accessories,Charger,39.53,Paid,True,39.53,False,0,0.0
100642,2023-12-04,2023-12, Accessories,Phone Case,19.39,Paid,True,19.39,False,0,0.0
101182,2023-11-30,2023-11,Accessories,Wireless Mouse,23.0,Paid,True,23.0,False,0,0.0
100449,2023-11-30,2023-11,Smart Home,NordLock Pro,239.22,Paid,True,239.22,False,0,0.0
100511,2023-12-01,2023-12,Accessories,Laptop Sleeve,42.01,Paid,True,42.01,False,0,0.0
100424,2023-11-29,2023-11,Accessories,USB-C Cable,8.8,Paid,True,8.8,False,0,0.0
100007,2023-11-15,2023-11,Accessories,Phone Case,28.53,Paid,True,28.53,False,0,0.0
100098,2023-11-19,2023-11,Electronics,TV Pro,1177.7334,Paid,True,1177.7334,False,0,0.0
